id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis,documentaryUsable,assessmentGuidance,locators,validatedFor
"annual-scope-v1-en-secondary-form4-mathematics","en-secondary-form4","Mathematics","YEAR","PARTIAL_BLOCKING","3","0","0","3","3","[{""id"":""minesec-62"",""url"":""https://files.minesec.gov.cm/4e/Math_syllabus_for_forma_3.pdf"",""version"":""bb223c3a4ca837ba132bc8b766d2c76130c05005be061f6dbcc893dbf56e7676""}]","[""minesec-62-en-secondary-form4-module-1"",""minesec-62-en-secondary-form4-module-2"",""minesec-62-en-secondary-form4-module-3""]","[""Numbers and sets"",""Plane geometry"",""Algebraic reasoning""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""Comprehensive module table, Form 4 rows"",""Comprehensive module table, Form 4 rows"",""Comprehensive module table, Form 4 rows""]",""
"annual-scope-v1-en-secondary-form4-computer-science","en-secondary-form4","Computer Science","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-59"",""url"":""https://files.minesec.gov.cm/2z/Computer_Science_Syllabus_F3_4_5.pdf"",""version"":""ae22083710bf694539c1f37d250435670ffb2dc77a33bf4cd264b3d932d70691""}]","[""annual-gap-v1-en-secondary-form4-59-1"",""annual-gap-v1-en-secondary-form4-59-2""]","[""Hardware and maintenance"",""Number systems and software tools""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; module index; Couverture PDF p.1 : Computer Science Forms III/IV/V ; sommaire p.14."",""PDF 18; module index; Couverture PDF p.1 : Computer Science Forms III/IV/V ; sommaire p.14.""]",""
"annual-scope-v1-en-secondary-form4-french","en-secondary-form4","French","YEAR","PARTIAL_BLOCKING","5","0","1","5","5","[{""id"":""minesec-57"",""url"":""https://files.minesec.gov.cm/2x/FRENCH_AS_SECOND_LANGUAGE_Form_3,__4_et_5_burnable.pdf"",""version"":""9934c5735e1951e6c3a0b101f1e6805423f24798564c68f597d7aafbcfbf4cea""}]","[""annual-gap-v1-en-secondary-form4-57-1"",""annual-gap-v1-en-secondary-form4-57-2"",""annual-gap-v1-en-secondary-form4-57-3"",""annual-gap-v1-en-secondary-form4-57-4"",""annual-gap-v1-en-secondary-form4-57-5""]","[""Vie familiale et intégration"",""Environnement et santé"",""Citoyenneté et ouverture"",""Économie et travail"",""Communication et TIC""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 35; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 37; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 39; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 41; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 43; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V.""]",""
"annual-scope-v1-en-secondary-form4-physics","en-secondary-form4","Physics","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-63"",""url"":""https://files.minesec.gov.cm/4f/PHYSICS_teaching__SYLLABUS_FOR_FORM_THREE_TO_FIVE_final.pdf"",""version"":""3bb72390b762a074ba06fbc0e422ec247bb1f55aa0cf247fa7a14e8874b6478e""}]","[""annual-gap-v1-en-secondary-form4-63-opening""]","[""Heat and temperature""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 38; Couverture PDF p.1 : Physics Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form4-chemistry","en-secondary-form4","Chemistry","YEAR","PENDING_SOURCE","0","0","0","0","0","[{""id"":""minesec-64"",""url"":""https://files.minesec.gov.cm/4g/Syllabus_anglophone_chemistry.pdf"",""version"":""b654814a359c3bdb72457884e2d3514b010308a0fe6ebbf13942480c66048443""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","false","[]","[]",""
"annual-scope-v1-en-secondary-form4-biology","en-secondary-form4","Biology","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-69"",""url"":""https://files.minesec.gov.cm/4l/BIO_F_3-4-5.pdf"",""version"":""4d77a1caaccd55a78d3dd831704204732ac8108fb030064bbdda5d305d93ccd5""}]","[""annual-gap-v1-en-secondary-form4-69-1"",""annual-gap-v1-en-secondary-form4-69-2"",""annual-gap-v1-en-secondary-form4-69-3""]","[""Living world"",""Health education"",""Environment and sustainable development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 30; module index; Couverture PDF p.1 : Biology Forms 3/4/5."",""PDF 34; module index; Couverture PDF p.1 : Biology Forms 3/4/5."",""PDF 39; module index; Couverture PDF p.1 : Biology Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form4-citizenship-education","en-secondary-form4","Citizenship Education","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-72"",""url"":""https://files.minesec.gov.cm/4o/CIT._EDUC.-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""6e18dd1a1cc4d83e7a658309c1a34c8bcdb5dce0b4f332b8a5b594e3319afecb""}]","[""annual-gap-v1-en-secondary-form4-72-1"",""annual-gap-v1-en-secondary-form4-72-2"",""annual-gap-v1-en-secondary-form4-72-3""]","[""Political organisation of Cameroon"",""Social issues"",""Citizenship and the economy""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 42; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5."",""PDF 45; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5."",""PDF 47; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form4-economics","en-secondary-form4","Economics","YEAR","PARTIAL_BLOCKING","1","3","0","1","1","[{""id"":""minesec-73"",""url"":""https://files.minesec.gov.cm/4p/ECONS-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""ca49603e09aefb77d62d3ea9a1e2457aa00b70cbb5e2affcea1d7523a2dc35c4""}]","[""annual-gap-v1-en-secondary-form4-73-1"",""annual-gap-v1-en-secondary-form4-73-2"",""annual-gap-v1-en-secondary-form4-73-3"",""annual-gap-v1-en-secondary-form4-73-4""]","[""Business units"",""Population and resources"",""Market interaction"",""Competition""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 43; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 47; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 50; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 54; module index; Couverture PDF p.1 : Economics Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form4-geography","en-secondary-form4","Geography","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-74"",""url"":""https://files.minesec.gov.cm/4q/GEOG-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""f67835e8f2d79e316ef88b7bda9327782cff07fb8cb073295473cc90f23f0ac9""}]","[""annual-gap-v1-en-secondary-form4-74-1"",""annual-gap-v1-en-secondary-form4-74-2""]","[""Ecological systems and resources"",""Poverty and development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 54; module index; Couverture PDF p.1 : Geography Forms 3/4/5."",""PDF 60; module index; Couverture PDF p.1 : Geography Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form4-history","en-secondary-form4","History","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-75"",""url"":""https://files.minesec.gov.cm/4r/HIST-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""9ff5c6748ea02b702005191b283f49ab692295c8546e64c2c661e2df1b7f57ad""}]","[""annual-gap-v1-en-secondary-form4-75-1"",""annual-gap-v1-en-secondary-form4-75-2"",""annual-gap-v1-en-secondary-form4-75-3""]","[""Second World War"",""Independence"",""Reunification""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 47; module index; Couverture PDF p.1 : History Forms 3/4/5."",""PDF 50; module index; Couverture PDF p.1 : History Forms 3/4/5."",""PDF 52; module index; Couverture PDF p.1 : History Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form4-human-biology","en-secondary-form4","Human Biology","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-71"",""url"":""https://files.minesec.gov.cm/4n/HBIO_F_4_&_5.pdf"",""version"":""aadb075970d56bbb40f58024e210b7a636fbc4d335f68163b76aa003c8b16e4f""}]","[""annual-gap-v1-en-secondary-form4-71-1"",""annual-gap-v1-en-secondary-form4-71-2"",""annual-gap-v1-en-secondary-form4-71-3""]","[""Living world — human biology"",""Health education"",""Environment and sustainable development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 17; module index; Couverture Biology Forms 4/5 ; corps Human Biology pp.12–15 ; sections Form 4 p.17 et Form 5 p.35."",""PDF 21; module index; Couverture Biology Forms 4/5 ; corps Human Biology pp.12–15 ; sections Form 4 p.17 et Form 5 p.35."",""PDF 30; module index; Couverture Biology Forms 4/5 ; corps Human Biology pp.12–15 ; sections Form 4 p.17 et Form 5 p.35.""]",""
"annual-scope-v1-en-secondary-form4-geology","en-secondary-form4","Geology","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-70"",""url"":""https://files.minesec.gov.cm/4m/GEOL_F3_&_4.pdf"",""version"":""f55383d8a59554e60adde5b1d0a87d62a2cfd54d209bc7532f1ed2c9f9b94c8c""}]","[""annual-gap-v1-en-secondary-form4-70-1"",""annual-gap-v1-en-secondary-form4-70-2"",""annual-gap-v1-en-secondary-form4-70-3""]","[""Internal geodynamic processes"",""External geodynamic processes"",""Applied and environmental geology""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 17; module index; Couverture PDF p.1 Forms 4/5 ; tableau p.15 ; sections Form 4 p.17 et Form 5 p.29."",""PDF 23; module index; Couverture PDF p.1 Forms 4/5 ; tableau p.15 ; sections Form 4 p.17 et Form 5 p.29."",""PDF 25; module index; Couverture PDF p.1 Forms 4/5 ; tableau p.15 ; sections Form 4 p.17 et Form 5 p.29.""]",""
"annual-scope-v1-en-secondary-form5-mathematics","en-secondary-form5","Mathematics","YEAR","PARTIAL_BLOCKING","3","0","0","3","3","[{""id"":""minesec-62"",""url"":""https://files.minesec.gov.cm/4e/Math_syllabus_for_forma_3.pdf"",""version"":""bb223c3a4ca837ba132bc8b766d2c76130c05005be061f6dbcc893dbf56e7676""}]","[""minesec-62-en-secondary-form5-module-1"",""minesec-62-en-secondary-form5-module-2"",""minesec-62-en-secondary-form5-module-3""]","[""Plane geometry"",""Solid shapes"",""Data and probability""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""Comprehensive module table, Form 5 rows"",""Comprehensive module table, Form 5 rows"",""Comprehensive module table, Form 5 rows""]",""
"annual-scope-v1-en-secondary-form5-computer-science","en-secondary-form5","Computer Science","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-59"",""url"":""https://files.minesec.gov.cm/2z/Computer_Science_Syllabus_F3_4_5.pdf"",""version"":""ae22083710bf694539c1f37d250435670ffb2dc77a33bf4cd264b3d932d70691""}]","[""annual-gap-v1-en-secondary-form5-59-1"",""annual-gap-v1-en-secondary-form5-59-2"",""annual-gap-v1-en-secondary-form5-59-3""]","[""Information systems and data"",""Technology, society and people"",""Software development projects""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; module index; Couverture PDF p.1 : Computer Science Forms III/IV/V ; sommaire p.14."",""PDF 18; module index; Couverture PDF p.1 : Computer Science Forms III/IV/V ; sommaire p.14."",""PDF 18; module index; Couverture PDF p.1 : Computer Science Forms III/IV/V ; sommaire p.14.""]",""
"annual-scope-v1-en-secondary-form5-french","en-secondary-form5","French","YEAR","PARTIAL_BLOCKING","5","0","1","5","5","[{""id"":""minesec-57"",""url"":""https://files.minesec.gov.cm/2x/FRENCH_AS_SECOND_LANGUAGE_Form_3,__4_et_5_burnable.pdf"",""version"":""9934c5735e1951e6c3a0b101f1e6805423f24798564c68f597d7aafbcfbf4cea""}]","[""annual-gap-v1-en-secondary-form5-57-1"",""annual-gap-v1-en-secondary-form5-57-2"",""annual-gap-v1-en-secondary-form5-57-3"",""annual-gap-v1-en-secondary-form5-57-4"",""annual-gap-v1-en-secondary-form5-57-5""]","[""Vie familiale et intégration"",""Environnement et santé"",""Citoyenneté et ouverture"",""Économie et travail"",""Communication et TIC""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 46; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 48; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 50; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 52; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 54; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V.""]",""
"annual-scope-v1-en-secondary-form5-physics","en-secondary-form5","Physics","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-63"",""url"":""https://files.minesec.gov.cm/4f/PHYSICS_teaching__SYLLABUS_FOR_FORM_THREE_TO_FIVE_final.pdf"",""version"":""3bb72390b762a074ba06fbc0e422ec247bb1f55aa0cf247fa7a14e8874b6478e""}]","[""annual-gap-v1-en-secondary-form5-63-opening""]","[""Magnetic fields""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 48; Couverture PDF p.1 : Physics Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form5-chemistry","en-secondary-form5","Chemistry","YEAR","PENDING_SOURCE","0","0","0","0","0","[{""id"":""minesec-64"",""url"":""https://files.minesec.gov.cm/4g/Syllabus_anglophone_chemistry.pdf"",""version"":""b654814a359c3bdb72457884e2d3514b010308a0fe6ebbf13942480c66048443""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","false","[]","[]",""
"annual-scope-v1-en-secondary-form5-biology","en-secondary-form5","Biology","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-69"",""url"":""https://files.minesec.gov.cm/4l/BIO_F_3-4-5.pdf"",""version"":""4d77a1caaccd55a78d3dd831704204732ac8108fb030064bbdda5d305d93ccd5""}]","[""annual-gap-v1-en-secondary-form5-69-1"",""annual-gap-v1-en-secondary-form5-69-2"",""annual-gap-v1-en-secondary-form5-69-3""]","[""Living world"",""Health education"",""Environment and sustainable development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 43; module index; Couverture PDF p.1 : Biology Forms 3/4/5."",""PDF 48; module index; Couverture PDF p.1 : Biology Forms 3/4/5."",""PDF 53; module index; Couverture PDF p.1 : Biology Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form5-citizenship-education","en-secondary-form5","Citizenship Education","YEAR","PARTIAL_BLOCKING","1","3","0","1","1","[{""id"":""minesec-72"",""url"":""https://files.minesec.gov.cm/4o/CIT._EDUC.-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""6e18dd1a1cc4d83e7a658309c1a34c8bcdb5dce0b4f332b8a5b594e3319afecb""}]","[""annual-gap-v1-en-secondary-form5-72-1"",""annual-gap-v1-en-secondary-form5-72-2"",""annual-gap-v1-en-secondary-form5-72-3"",""annual-gap-v1-en-secondary-form5-72-4""]","[""Human rights"",""Peace and conflict resolution"",""Gender and minority rights"",""Global concerns""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 49; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5."",""PDF 51; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5."",""PDF 53; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5."",""PDF 55; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form5-economics","en-secondary-form5","Economics","YEAR","PARTIAL_BLOCKING","1","4","0","1","1","[{""id"":""minesec-73"",""url"":""https://files.minesec.gov.cm/4p/ECONS-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""ca49603e09aefb77d62d3ea9a1e2457aa00b70cbb5e2affcea1d7523a2dc35c4""}]","[""annual-gap-v1-en-secondary-form5-73-1"",""annual-gap-v1-en-secondary-form5-73-2"",""annual-gap-v1-en-secondary-form5-73-3"",""annual-gap-v1-en-secondary-form5-73-4"",""annual-gap-v1-en-secondary-form5-73-5""]","[""Financial operations"",""Public finance"",""International trade"",""National income"",""Development and employment""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 55; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 59; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 61; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 64; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 65; module index; Couverture PDF p.1 : Economics Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form5-geography","en-secondary-form5","Geography","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-74"",""url"":""https://files.minesec.gov.cm/4q/GEOG-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""f67835e8f2d79e316ef88b7bda9327782cff07fb8cb073295473cc90f23f0ac9""}]","[""annual-gap-v1-en-secondary-form5-74-1""]","[""Poverty and development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 71; module index; Couverture PDF p.1 : Geography Forms 3/4/5.""]",""
