id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis
"annual-scope-v1-en-secondary-form5-geography","en-secondary-form5","Geography","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-74"",""url"":""https://files.minesec.gov.cm/4q/GEOG-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""f67835e8f2d79e316ef88b7bda9327782cff07fb8cb073295473cc90f23f0ac9""}]","[""annual-gap-v1-en-secondary-form5-74-1""]","[""Poverty and development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-form5-history","en-secondary-form5","History","YEAR","PARTIAL","1","2","0","1","1","[{""id"":""minesec-75"",""url"":""https://files.minesec.gov.cm/4r/HIST-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""9ff5c6748ea02b702005191b283f49ab692295c8546e64c2c661e2df1b7f57ad""}]","[""annual-gap-v1-en-secondary-form5-75-1"",""annual-gap-v1-en-secondary-form5-75-2"",""annual-gap-v1-en-secondary-form5-75-3""]","[""Decolonisation and instability"",""Economic development and regional integration"",""International relations and organisations""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-form5-human-biology","en-secondary-form5","Human Biology","YEAR","PARTIAL","1","2","0","1","1","[{""id"":""minesec-71"",""url"":""https://files.minesec.gov.cm/4n/HBIO_F_4_&_5.pdf"",""version"":""aadb075970d56bbb40f58024e210b7a636fbc4d335f68163b76aa003c8b16e4f""}]","[""annual-gap-v1-en-secondary-form5-71-1"",""annual-gap-v1-en-secondary-form5-71-2"",""annual-gap-v1-en-secondary-form5-71-3""]","[""Living world — human biology"",""Health education"",""Environment and sustainable development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-form5-geology","en-secondary-form5","Geology","YEAR","PARTIAL","1","2","0","1","1","[{""id"":""minesec-70"",""url"":""https://files.minesec.gov.cm/4m/GEOL_F3_&_4.pdf"",""version"":""f55383d8a59554e60adde5b1d0a87d62a2cfd54d209bc7532f1ed2c9f9b94c8c""}]","[""annual-gap-v1-en-secondary-form5-70-1"",""annual-gap-v1-en-secondary-form5-70-2"",""annual-gap-v1-en-secondary-form5-70-3""]","[""Internal geodynamic processes"",""External geodynamic processes"",""Applied and environmental geology""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-lower-sixth-english-language","en-secondary-lower-sixth","English Language","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-289"",""url"":""https://files.minesec.gov.cm/AV/ANNEXE_1_Arrêté_90-22_PROG_ENGLISH_LANGUAGE_ANGLOPHONE_GENERAL_LOWER_AND_UPPER_SIXTH_CLASSES.pdf"",""version"":""e2e4b344e01415b87a34ec96baab90a91e6067cf24ea9802d33ee80f3d36529c""}]","[""annual-gap-v1-en-secondary-lower-sixth-289-shared""]","[""Listening"",""Speaking"",""Reading"",""Writing""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-lower-sixth-literature-in-english","en-secondary-lower-sixth","Literature in English","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-290"",""url"":""https://files.minesec.gov.cm/AW/ANNEXE_2_Arrêté_90-22_PROG_LITTERATURE_IN_ENGLISH_SYLLABUS_ANGLOPHONE_GENERAL_LOWER_AND_UPPER_SIXTH.pdf"",""version"":""9f4e07834bf396fa134ef57f0f8bb734b9efc81cb8ac648d5f5e43547720a925""}]","[""annual-gap-v1-en-secondary-lower-sixth-290-shared""]","[""Literary interpretation"",""Language effects"",""Personal response""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-lower-sixth-computer-science","en-secondary-lower-sixth","Computer Science","YEAR","SOURCE_MISSING","0","0","0","0","0","[{""id"":""minesec-15"",""url"":""https://files.minesec.gov.cm/1R/CS_Syllabus_Working_Draft_25-082020.pdf"",""version"":""eaba2cf11cae6b840561375b2929359003588c0e16263cb592afa38bac3cdbda""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-lower-sixth-information-and-communication-technology","en-secondary-lower-sixth","Information and Communication Technology","YEAR","SOURCE_MISSING","0","0","0","0","0","[{""id"":""minesec-16"",""url"":""https://files.minesec.gov.cm/1S/ICT_Syllabus_Working_Draft_25-082020.pdf"",""version"":""5f960641ad579d8427d8dbe74ab9e743f3a036028aac9fdb4a7e1948fc37ac7f""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-upper-sixth-english-language","en-secondary-upper-sixth","English Language","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-289"",""url"":""https://files.minesec.gov.cm/AV/ANNEXE_1_Arrêté_90-22_PROG_ENGLISH_LANGUAGE_ANGLOPHONE_GENERAL_LOWER_AND_UPPER_SIXTH_CLASSES.pdf"",""version"":""e2e4b344e01415b87a34ec96baab90a91e6067cf24ea9802d33ee80f3d36529c""}]","[""annual-gap-v1-en-secondary-upper-sixth-289-shared""]","[""Listening"",""Speaking"",""Reading"",""Writing""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-upper-sixth-literature-in-english","en-secondary-upper-sixth","Literature in English","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-290"",""url"":""https://files.minesec.gov.cm/AW/ANNEXE_2_Arrêté_90-22_PROG_LITTERATURE_IN_ENGLISH_SYLLABUS_ANGLOPHONE_GENERAL_LOWER_AND_UPPER_SIXTH.pdf"",""version"":""9f4e07834bf396fa134ef57f0f8bb734b9efc81cb8ac648d5f5e43547720a925""}]","[""annual-gap-v1-en-secondary-upper-sixth-290-shared""]","[""Literary interpretation"",""Language effects"",""Personal response""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-upper-sixth-computer-science","en-secondary-upper-sixth","Computer Science","YEAR","SOURCE_MISSING","0","0","0","0","0","[{""id"":""minesec-15"",""url"":""https://files.minesec.gov.cm/1R/CS_Syllabus_Working_Draft_25-082020.pdf"",""version"":""eaba2cf11cae6b840561375b2929359003588c0e16263cb592afa38bac3cdbda""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-en-secondary-upper-sixth-information-and-communication-technology","en-secondary-upper-sixth","Information and Communication Technology","YEAR","SOURCE_MISSING","0","0","0","0","0","[{""id"":""minesec-16"",""url"":""https://files.minesec.gov.cm/1S/ICT_Syllabus_Working_Draft_25-082020.pdf"",""version"":""5f960641ad579d8427d8dbe74ab9e743f3a036028aac9fdb4a7e1948fc37ac7f""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-6e-francais","fr-secondary-6e","Français","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-6e-anglais","fr-secondary-6e","Anglais","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-6e-education-physique-et-sportive","fr-secondary-6e","Éducation physique et sportive","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-6e-travail-manuel","fr-secondary-6e","Travail manuel","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-5e-francais","fr-secondary-5e","Français","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-5e-anglais","fr-secondary-5e","Anglais","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-5e-education-physique-et-sportive","fr-secondary-5e","Éducation physique et sportive","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-5e-travail-manuel","fr-secondary-5e","Travail manuel","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-4e-pct","fr-secondary-4e","PCT","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-4e-svt","fr-secondary-4e","SVT","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-4e-informatique","fr-secondary-4e","Informatique","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-4e-education-physique-et-sportive","fr-secondary-4e","Éducation physique et sportive","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-3e-pct","fr-secondary-3e","PCT","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-3e-svt","fr-secondary-3e","SVT","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-3e-informatique","fr-secondary-3e","Informatique","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-fr-secondary-3e-education-physique-et-sportive","fr-secondary-3e","Éducation physique et sportive","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form1-chemistry","en-secondary-form1","Chemistry","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form1-english-language","en-secondary-form1","English Language","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form1-french","en-secondary-form1","French","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form1-geography","en-secondary-form1","Geography","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form1-history","en-secondary-form1","History","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form1-citizenship","en-secondary-form1","Citizenship","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form2-chemistry","en-secondary-form2","Chemistry","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form2-english-language","en-secondary-form2","English Language","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form2-french","en-secondary-form2","French","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form2-geography","en-secondary-form2","Geography","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form2-history","en-secondary-form2","History","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form2-citizenship","en-secondary-form2","Citizenship","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form3-english-language","en-secondary-form3","English Language","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
"annual-scope-v1-en-secondary-form3-literature-in-english","en-secondary-form3","Literature in English","YEAR","SOURCE_MISSING","0","0","0","0","0","[]","[]","[]","Lacune du bilan documentaire : programme exact authentifié non retrouvé. Ni un manuel, ni une progression tierce ne remplace le syllabus.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","ESTABLISHED_DOCUMENTARY_GAP_NOT_LOCAL_REQUIREMENT"
